,city,date,avgMedian
163,São José dos Campos,2019-02,23.089285714285715
164,Hartford,2018-12,0.0
165,Konya,2019-01,0.6290322580645161
166,Bangkok,2019-01,0.0
167,San Luis Potosí,2019-01,0.0
168,Monterrey,2019-02,0.0
169,Newcastle,2019-03,22.45483870967742
170,Shenyang,2019-03,3.958064516129032
171,Novi Sad,2019-01,4.72258064516129
172,Pilsen,2019-03,4.8193548387096765
173,Brussels,2019-02,8.014285714285716
174,Tuzla,2019-01,-0.7096774193548387
175,Sanandaj,2018-12,0.0
176,Zaporizhia,2019-03,2.588888888888889
177,Rennes,2019-02,11.2
178,Perpignan,2019-03,12.603225806451613
179,Bordeaux,2019-02,8.674999999999999
180,Bursa,2019-03,7.4322580645161285
181,Balıkesir,2019-03,8.870967741935484
182,Kumamoto,2019-02,5.892857142857144
183,Kochi,2018-12,7.7
184,Wakayama,2019-03,10.696774193548384
185,Winnipeg,2019-01,-17.135483870967743
186,Chillán,2019-02,12.699999999999994
187,Bishkek,2019-02,-1.2
188,Butuan,2019-03,6.223809523809523
189,Newcastle,2019-02,23.182142857142857
190,Reading,2018-12,9.4
191,Lisbon,2018-12,11.5
192,Xining,2018-12,-11.3
193,Lanzhou,2018-12,-10.0
194,Middelburg,2019-01,0.0
195,Mokpo,2019-01,0.0
196,Bhopal,2019-02,29.782142857142848
197,Richmond,2018-12,7.7
198,Helsinki,2019-01,-5.3354838709677415
199,Shizuoka,2019-01,6.519354838709678
200,Barcelona,2018-12,10.3
201,Puebla,2019-02,0.0
202,Dhaka,2019-01,19.63225806451614
203,Dublin,2019-03,7.009677419354838
204,Xinxiang,2019-02,2.371428571428571
205,Dubai,2019-02,22.5
206,Ostrava,2019-02,4.017857142857143
207,Ostrava,2018-12,3.0
208,Erzurum,2019-03,-2.7225806451612904
209,Rijeka,2019-01,2.8133333333333335
210,Miri,2018-12,27.1
211,Chillán,2018-12,18.0
212,Brooklyn,2019-03,5.525806451612903
213,Queens,2018-12,0.0
214,Erzurum,2018-12,-5.5
215,Râmnicu Vâlcea,2019-03,9.500000000000002
216,Kitchener,2019-01,-7.1096774193548375
217,Toronto,2018-12,1.6
218,Plymouth,2019-02,7.9750000000000005
219,Taichung,2019-03,16.664516129032254
220,Chongqing,2019-03,13.60967741935484
221,Rome,2019-01,6.958064516129033
222,Gwangju,2019-02,0.0
223,Bergen,2018-12,7.3
224,Nîmes,2019-01,5.35483870967742
225,Saint-Étienne,2019-03,8.416129032258064
226,Tokyo,2019-03,10.774193548387096
227,Okayama,2018-12,1.6
228,Oradea,2018-12,3.0
229,Galaţi,2018-12,2.2
230,Brăila,2018-12,2.2
231,Valparaíso,2019-02,16.321428571428573
232,Temuco,2019-01,14.074193548387097
233,Perth,2019-02,23.396428571428572
234,Taoyuan City,2018-12,0.0
235,Yinchuan,2019-03,5.512903225806452
236,Limassol,2019-03,14.455999999999996
237,Utrecht,2019-03,10.654838709677417
238,Pristina,2019-02,0.0
239,Suwon,2019-02,0.0
240,Milwaukee,2019-01,-6.87741935483871
241,Jacksonville,2019-03,16.83870967741936
242,Salem,2019-02,3.114285714285714
243,Utsunomiya,2018-12,2.7
244,Chon Buri,2019-01,0.0
245,Toluca,2019-02,0.0
246,Newport,2018-12,8.8
247,Chongqing,2019-02,10.192857142857141
248,Jinan,2019-01,-0.006451612903225855
249,Olomouc,2019-01,-1.7741935483870965
250,Innsbruck,2019-03,3.551612903225806
251,Suwon,2019-01,0.0
252,Ashkelon,2019-01,12.306451612903226
253,Kermanshah,2019-02,4.7678571428571415
254,Kyiv,2019-02,2.733333333333333
255,Kanazawa,2018-12,0.3
256,Ōita,2018-12,1.8
257,Zagreb,2018-12,4.8
258,Karlsruhe,2019-02,4.889285714285713
259,Augsburg,2019-03,5.641935483870968
260,Chengdu,2019-03,14.03225806451613
261,Xining,2019-02,-3.9321428571428574
262,Nicosia,2019-03,13.284
263,Dubai,2019-03,23.048387096774192
264,Graz,2019-03,8.112903225806452
265,Charleroi,2018-12,7.7
266,Gandhinagar,2018-12,18.0
267,Honolulu,2019-02,18.528571428571432
268,Dresden,2018-12,6.0
269,Munich,2018-12,2.7
270,Düsseldorf,2019-01,2.4870967741935486
271,Middelburg,2018-12,0.0
272,Mokpo,2019-03,0.0
273,Hāpur,2019-03,28.50645161290322
274,Karaj,2019-01,5.96774193548387
275,San Francisco,2019-02,8.725
276,Saint-Étienne,2019-02,4.653571428571428
277,Tampere,2018-12,-5.0
278,Takamatsu,2018-12,2.7
279,Pretoria,2018-12,0.0
280,Bologna,2019-01,2.7714285714285714
281,Innsbruck,2019-01,-3.061290322580645
282,Antwerpen,2019-02,7.146428571428571
283,São Paulo,2019-03,24.383870967741935
284,Thiruvananthapuram,2019-01,29.800000000000004
285,Seattle,2019-02,1.6928571428571428
286,Limoges,2018-12,4.0
287,Antakya,2018-12,8.3
288,Braşov,2019-01,-3.1294117647058823
289,Braşov,2018-12,0.6
290,Sevilla,2018-12,10.3
