,city,date,avgMedian
0,Tainan,2019-01,105.29032258064517
1,Changsha,2019-02,123.78571428571429
2,Hyderabad,2018-12,159.0
3,Zanjān,2019-03,0.0
4,Brooklyn,2019-02,34.714285714285715
5,Paris,2019-01,56.41935483870968
6,Warsaw,2019-01,81.64516129032258
7,Zanjān,2019-02,0.0
8,Seattle,2018-12,38.0
9,San Antonio,2019-03,35.45161290322581
10,Nancy,2018-12,35.0
11,Utsunomiya,2019-01,36.903225806451616
12,Kagoshima,2019-02,57.964285714285715
13,Lampang,2019-01,94.16129032258064
14,Berlin,2019-02,70.10714285714286
15,Reykjavík,2018-12,18.0
16,Wollongong,2018-12,53.0
17,Kaohsiung,2018-12,76.0
18,Naples,2019-03,56.354838709677416
19,Dnipro,2019-02,49.75
20,Saint Paul,2019-02,43.142857142857146
21,Naha,2019-02,30.535714285714285
22,Los Ángeles,2019-03,54.516129032258064
23,Kassel,2019-02,45.82142857142857
24,Chihuahua,2019-01,41.53333333333333
25,Shenzhen,2018-12,93.0
26,Ulsan,2018-12,46.0
27,Richmond,2019-01,24.677419354838708
28,Nashville,2018-12,20.0
29,Santa Cruz de Tenerife,2019-01,28.419354838709676
30,Xiamen,2019-02,72.03571428571429
31,Johannesburg,2019-02,75.73076923076923
32,Vereeniging,2019-03,77.51612903225806
33,Trondheim,2019-02,27.071428571428573
34,Lima,2019-03,55.61290322580645
35,Seattle,2019-01,36.483870967741936
36,Niigata,2019-01,28.225806451612904
37,Moscow,2019-01,43.483870967741936
38,Zürich,2019-03,1.903225806451613
39,Szczecin,2019-03,50.193548387096776
40,Vereeniging,2019-02,78.88461538461539
41,Yazd,2019-03,0.0
42,Los Angeles,2018-12,47.0
43,Ḩawallī,2019-03,89.16666666666667
44,Adapazarı,2019-03,65.7741935483871
45,Vantaa,2019-03,20.774193548387096
46,Oulu,2019-02,21.428571428571427
47,Sendai,2019-03,45.193548387096776
48,Győr,2018-12,13.0
49,Baguio,2019-02,95.25
50,Hsinchu,2019-02,65.28571428571429
51,Tainan,2018-12,53.0
52,Incheon,2019-02,94.64285714285714
53,Toulon,2018-12,76.0
54,Hiroshima,2019-03,50.41935483870968
55,Sapporo,2019-03,48.32258064516129
56,Castelló de la Plana,2019-03,27.032258064516128
57,Santiago,2019-01,57.935483870967744
58,Pachuca de Soto,2018-12,28.0
59,Launceston,2019-01,12.35483870967742
60,Taipei,2019-02,49.392857142857146
61,Haarlem,2019-03,46.064516129032256
62,Austin,2019-01,20.677419354838708
63,Lyon,2018-12,29.0
64,Sivas,2019-01,100.06666666666666
65,Glasgow,2019-01,30.29032258064516
66,Shijiazhuang,2018-12,190.0
67,Taiyuan,2019-03,103.70967741935483
68,Płock,2019-02,75.46428571428571
69,Port Elizabeth,2019-01,37.67741935483871
70,Adapazarı,2019-01,78.53333333333333
71,Jerusalem,2018-12,53.0
72,Tallahassee,2018-12,27.0
73,Amiens,2019-02,59.32142857142857
74,Győr,2019-03,24.11111111111111
75,Cardiff,2018-12,34.0
76,Nanchang,2019-01,128.51612903225808
77,Middelburg,2019-02,47.65384615384615
78,Richards Bay,2019-03,18.6
79,Andong,2019-02,104.78571428571429
80,Arāk,2019-03,0.0
81,Hartford,2019-01,29.548387096774192
82,Okayama,2019-02,58.07142857142857
83,Bilbao,2019-01,40.12903225806452
84,Rayong,2018-12,57.0
85,Addis Ababa,2019-03,58.83870967741935
86,Cuernavaca,2019-03,49.61290322580645
87,Malmö,2018-12,27.0
88,Melbourne,2019-02,26.535714285714285
89,Gdańsk,2019-03,24.225806451612904
90,Dordrecht,2019-02,52.61904761904762
91,Kütahya,2019-01,69.1
92,Incheon,2019-01,93.35483870967742
93,Chicago,2019-01,37.096774193548384
94,Detroit,2019-03,37.58064516129032
95,Ḩawallī,2019-01,117.64516129032258
96,Pristina,2019-03,70.93548387096774
97,London,2019-03,35.46774193548387
98,Monterrey,2018-12,0.0
99,Taitung City,2019-03,42.806451612903224
100,Warsaw,2018-12,35.0
101,Amsterdam,2019-01,45.12903225806452
102,Belgrade,2019-02,102.0
103,Abu Dhabi,2019-01,109.16129032258064
104,Ostrava,2019-01,85.83870967741936
105,Ulsan,2019-01,77.51612903225806
106,Seongnam-si,2018-12,91.0
107,Pohang,2019-03,83.96666666666667
108,Nashik,2019-01,117.51612903225806
109,Boise,2019-03,17.032258064516128
110,Phoenix,2019-03,23.419354838709676
111,Morelia,2019-01,61.67741935483871
112,Glasgow,2018-12,21.0
