,city,date,avgMedian
113,Dushanbe,2019-10,110.25806451612904
114,Montpellier,2020-01,56.6
115,Swansea,2019-09,25.0
116,Nanchang,2019-10,113.51612903225806
117,Dammam,2019-10,128.8
118,Taoyuan City,2020-01,45.0
119,Dushanbe,2019-09,167.0
120,Phoenix,2020-01,58.2
121,Zaporizhia,2019-09,65.0
122,Qingdao,2019-10,106.93548387096774
123,Hegang,2019-10,63.064516129032256
124,Daegu,2019-10,51.806451612903224
125,Kobe,2019-09,53.0
126,Yangon,2019-09,53.0
127,Salamanca,2020-01,46.4
128,Macau,2019-10,72.51612903225806
129,Sivas,2020-01,62.6
130,Bamako,2020-01,161.8
131,Jerusalem,2019-09,53.0
132,Dublin,2020-01,30.333333333333332
133,Thrissur,2019-10,35.22222222222222
134,Liège,2019-10,24.225806451612904
135,Kumamoto,2020-01,53.4
136,Kathmandu,2019-09,53.0
137,Concepción,2019-10,47.74193548387097
138,Kecskemét,2020-01,51.8
139,Hāpur,2019-09,42.0
140,Shillong,2019-10,99.29032258064517
141,Adelaide,2019-09,4.0
142,Marseille,2019-09,32.0
143,Amsterdam,2019-09,20.0
144,Swansea,2020-01,32.4
145,Haikou,2019-10,68.61290322580645
146,Dammam,2019-09,159.0
147,Seattle,2019-09,13.0
148,Tucson,2020-01,30.4
149,Busan,2019-10,47.516129032258064
150,Oslo,2019-10,24.161290322580644
151,Ottawa,2019-10,21.677419354838708
152,Nancy,2019-09,21.0
153,Abu Dhabi,2020-01,68.0
154,Antwerpen,2019-09,21.0
155,Moscow,2019-09,46.0
156,Los Ángeles,2020-01,39.2
157,Oklahoma City,2019-09,41.0
158,Staten Island,2019-09,17.0
159,Nîmes,2020-01,63.0
160,Funchal,2019-09,15.0
161,Dnipro,2019-09,55.0
162,Saint-Denis,2020-01,21.4
163,Raleigh,2020-01,25.4
164,Philadelphia,2019-09,21.0
165,Sarajevo,2020-01,200.6
166,The Hague,2019-09,20.0
167,Kampala,2019-09,102.0
168,Stockholm,2019-09,34.0
169,Shijiazhuang,2019-09,122.0
170,Worcester,2019-09,17.0
171,São Paulo,2019-10,55.516129032258064
172,Helsinki,2020-01,19.0
173,Nur-Sultan,2019-09,42.0
174,Perth,2019-09,42.0
175,Hạ Long,2020-01,57.6
176,Ternopil,2019-10,66.7741935483871
177,Colombo,2020-01,70.4
178,Shiyan,2020-01,135.4
179,Chuncheon,2020-01,104.4
180,Durban,2019-09,38.0
181,Īlām,2019-10,76.87096774193549
182,Yunfu,2020-01,124.4
183,Modena,2019-09,34.0
184,Oslo,2020-01,30.0
185,Gdańsk,2020-01,46.0
186,Szczecin,2019-09,20.0
187,Winnipeg,2019-09,7.0
188,Brisbane,2020-01,23.2
189,Pécs,2019-10,56.225806451612904
190,Bangkok,2019-10,76.09677419354838
191,Miami,2020-01,26.4
192,Salem,2020-01,12.8
193,Toulon,2020-01,80.8
194,Leeds,2020-01,43.8
195,Lanzhou,2020-01,155.6
196,Prato,2019-10,48.32258064516129
197,Sejong,2019-09,102.0
198,Ōita,2019-09,50.0
199,Madrid,2020-01,64.8
200,Saint Paul,2019-10,18.903225806451612
201,Kryvyi Rih,2020-01,67.8
202,Tashkent,2019-09,70.0
203,Haikou,2020-01,49.2
204,Jeju City,2020-01,68.8
205,Incheon,2019-10,56.03225806451613
206,Richards Bay,2019-10,17.258064516129032
207,Kanazawa,2019-10,27.7
208,Szczecin,2019-10,48.29032258064516
209,Bydgoszcz,2020-01,52.8
210,San Antonio,2019-09,30.0
211,Clermont-Ferrand,2019-10,31.193548387096776
212,Glasgow,2020-01,26.6
213,Harbin,2019-09,74.0
214,Matsuyama,2020-01,38.4
215,Bilbao,2019-10,34.38709677419355
216,Bilbao,2020-01,49.8
217,Vientiane,2020-01,53.2
218,Addis Ababa,2019-10,46.32258064516129
219,Manama,2019-10,138.61290322580646
220,Manama,2020-01,88.6
221,Freiburg,2020-01,66.8
222,Houston,2020-01,31.4
223,Miami,2019-09,30.0
224,Denver,2019-10,26.70967741935484
225,Dijon,2020-01,41.5
226,Dijon,2019-09,10.0
227,Tel Aviv,2019-10,70.76923076923077
228,Netanya,2019-10,64.84615384615384
229,Taichung,2020-01,86.8
230,Taipei,2019-10,56.03225806451613
231,Īlām,2019-09,102.0
232,Zanjān,2020-01,65.2
233,Chon Buri,2020-01,95.8
234,Shillong,2020-01,97.2
235,Shillong,2019-09,63.0
236,Rennes,2020-01,39.2
237,Rotterdam,2019-09,21.0
238,Pristina,2019-09,42.0
239,Sendai,2019-10,28.93548387096774
240,Wellington,2019-10,21.903225806451612
241,Edinburgh,2020-01,20.4
242,Osaka,2019-10,33.16129032258065
243,Milwaukee,2019-10,26.483870967741936
244,Abu Dhabi,2019-09,157.0
245,Dubai,2019-10,126.07692307692308
246,Leeds,2019-09,33.0
247,Tel Aviv,2020-01,54.2
248,Fuzhou,2019-09,57.0
249,Vienna,2020-01,58.8
250,Hanoi,2019-10,95.3225806451613
251,Kyiv,2020-01,51.2
252,Reading,2019-09,17.0
253,Uppsala,2019-10,20.483870967741936
254,Brno,2020-01,71.8
255,Salamanca,2019-09,17.0
256,Burgos,2019-10,21.870967741935484
257,Oviedo,2020-01,64.8
258,Salem,2019-10,28.70967741935484
259,Nicosia,2019-10,66.54838709677419
260,Ivano-Frankivsk,2019-09,15.0
261,Southend-on-Sea,2020-01,38.0
262,Changsha,2019-10,117.80645161290323
263,Naples,2019-09,43.0
264,Vienna,2019-09,13.0
265,Chicago,2019-09,47.0
266,Thiruvananthapuram,2019-09,54.0
267,Melbourne,2019-10,25.258064516129032
268,Birmingham,2020-01,32.6
269,Qiqihar,2019-10,56.38709677419355
270,Shijiazhuang,2019-10,117.83870967741936
271,Cheongju-si,2019-09,102.0
272,Tokyo,2019-09,53.0
273,Surrey,2019-10,21.677419354838708
274,Baghdad,2019-09,89.0
275,Perth,2020-01,34.0
276,Suncheon,2020-01,80.2
277,Samut Prakan,2019-10,92.29032258064517
278,Las Vegas,2019-09,16.0
279,Tucson,2019-09,13.0
280,Thiruvananthapuram,2019-10,51.96551724137931
281,Kryvyi Rih,2019-10,49.0
282,Niš,2019-09,61.0
283,Bristol,2020-01,39.2
284,Manchester,2019-10,23.35483870967742
285,Turin,2019-10,62.903225806451616
286,Seoul,2019-10,54.83870967741935
287,Johannesburg,2019-09,68.0
288,Klerksdorp,2019-09,55.0
289,Hiroshima,2020-01,35.0
290,Halifax,2020-01,22.2
291,Baltimore,2020-01,26.0
292,Hanoi,2020-01,111.8
293,Cardiff,2019-10,25.161290322580644
294,Shiyan,2019-10,75.96774193548387
295,Nagoya,2019-10,36.61290322580645
296,Kagoshima,2019-09,55.0
297,Mashhad,2020-01,90.4
298,Darmstadt,2019-10,26.612903225806452
299,The Bronx,2020-01,46.0
300,Tashkent,2019-10,111.2258064516129
301,Changchun,2020-01,171.8
302,Fuzhou,2019-10,78.45161290322581
303,Rome,2019-10,48.096774193548384
304,Algiers,2019-10,66.70370370370371
305,Valladolid,2019-09,42.0
306,Biratnagar,2020-01,82.5
307,Kütahya,2019-10,72.58064516129032
308,Little Rock,2020-01,31.4
309,Kunming,2020-01,57.4
310,Taoyuan City,2019-10,60.38709677419355
311,Sydney,2019-10,34.645161290322584
312,Eindhoven,2019-10,30.451612903225808
313,Tel Aviv,2019-09,59.0
314,Morelia,2019-10,43.29032258064516
315,Toluca,2019-09,55.0
316,Kumamoto,2019-09,57.0
317,Copenhagen,2020-01,40.0
318,New Delhi,2019-09,78.0
319,Darwin,2020-01,13.6
320,Birmingham,2019-10,25.967741935483872
321,Reykjavík,2019-09,22.0
322,Kanazawa,2020-01,18.6
323,Adapazarı,2020-01,102.4
324,Houston,2019-10,28.967741935483872
325,Springfield,2020-01,27.6
326,Kyiv,2019-09,26.0
327,Liverpool,2019-09,13.0
328,Plymouth,2019-09,25.0
329,Hefei,2019-10,113.25806451612904
330,Nanjing,2020-01,134.4
331,Milan,2019-10,62.483870967741936
332,Jeju City,2019-10,56.2
333,Buenos Aires,2019-09,46.0
334,Charlotte,2019-09,61.0
335,Metz,2019-10,24.612903225806452
336,Malmö,2019-09,30.0
337,Xiamen,2019-10,81.19354838709677
338,Livorno,2020-01,112.0
339,Ōita,2019-10,38.25806451612903
340,Tarnów,2020-01,74.4
341,Tours,2019-09,23.0
342,Johannesburg,2020-01,55.0
343,Kraków,2020-01,83.2
344,San Diego,2020-01,56.6
345,Tallahassee,2019-09,38.0
346,Wollongong,2019-10,31.838709677419356
347,Kyiv,2019-10,57.935483870967744
348,Breda,2020-01,48.2
349,Reading,2020-01,30.0
350,Preston,2019-10,24.322580645161292
351,Suzhou,2020-01,117.6
352,Parma,2020-01,106.2
353,Skopje,2020-01,116.4
354,Rayong,2019-09,95.0
355,Baltimore,2019-09,24.0
356,San Antonio,2020-01,33.4
357,Thessaloníki,2020-01,58.2
358,Eindhoven,2019-09,21.0
359,Petaẖ Tiqwa,2019-09,71.0
360,Morelia,2020-01,56.2
361,Port Elizabeth,2020-01,24.6
362,Płock,2020-01,57.2
363,Hamilton,2019-09,21.0
364,Kaohsiung,2019-10,82.93548387096774
365,Springfield,2019-10,26.20689655172414
366,Little Rock,2019-09,41.0
367,Denver,2019-09,25.0
368,Lyon,2019-10,33.25806451612903
369,Ivano-Frankivsk,2020-01,50.8
370,Pachuca de Soto,2019-10,31.863636363636363
371,Yinchuan,2020-01,183.8
372,Bergen,2020-01,28.6
373,Okayama,2020-01,43.8
374,Īlām,2020-01,87.0
375,Tehran,2019-09,104.0
376,Milwaukee,2020-01,27.0
377,Odessa,2019-10,64.0
378,Southend-on-Sea,2019-09,15.0
379,Prague,2019-10,46.96774193548387
380,Trondheim,2020-01,15.2
381,Durban,2020-01,45.6
382,Sapporo,2020-01,20.2
383,Karaj,2019-09,90.0
384,Trabzon,2019-09,78.0
385,Wiesbaden,2020-01,61.0
386,Sarajevo,2019-09,50.0
387,Hobart,2020-01,16.4
388,Bratislava,2020-01,61.8
389,Yunfu,2019-09,112.0
390,Łódź,2019-09,25.0
391,Surrey,2020-01,10.2
392,Patna,2020-01,207.8
393,Orléans,2019-10,23.857142857142858
394,Ürümqi,2019-09,55.0
395,Guangzhou,2020-01,125.0
396,Kochi,2019-09,38.0
397,Medellín,2019-10,64.29032258064517
398,Honolulu,2019-10,14.806451612903226
399,Clermont-Ferrand,2019-09,10.0
400,Hạ Long,2019-09,33.0
401,Košice,2019-09,34.0
402,Kaunas,2019-09,30.0
403,Norwich,2020-01,44.6
404,Göteborg,2020-01,25.6
405,Austin,2020-01,23.2
406,Ghāziābād,2019-10,198.80645161290323
407,Guiyang,2020-01,79.6
408,Shizuoka,2019-09,46.0
409,Mashhad,2019-09,131.0
410,Konya,2019-09,74.0
411,Medellín,2020-01,59.2
412,Melbourne,2019-09,20.0
413,Stockholm,2019-10,19.161290322580644
414,Busan,2019-09,104.0
415,Incheon,2019-09,109.0
416,Valencia,2019-10,43.87096774193548
417,Temuco,2020-01,22.4
418,Boise,2020-01,21.4
419,Los Angeles,2019-09,45.0
420,Metz,2020-01,52.6
421,Florence,2019-10,45.903225806451616
422,Las Palmas de Gran Canaria,2019-09,42.0
423,Karaj,2019-10,82.19354838709677
424,Canberra,2020-01,442.0
425,Nîmes,2019-09,34.0
426,Sheffield,2019-09,21.0
427,Shenzhen,2019-09,151.0
428,Changwon,2019-09,78.0
429,Wakayama,2020-01,40.0
430,Kerman,2019-10,68.58064516129032
431,Niš,2020-01,144.2
432,Netanya,2019-09,61.0
433,Pachuca de Soto,2019-09,19.0
434,Lhasa,2019-09,25.0
435,Xiamen,2019-09,34.0
436,Ōita,2020-01,37.2
437,Ulan Bator,2020-01,198.0
438,San Luis Potosí,2019-10,39.83870967741935
439,Wuhan,2019-10,90.93548387096774
440,Castelló de la Plana,2020-01,38.8
441,Helsinki,2019-10,17.64516129032258
442,Tampere,2020-01,11.4
443,Lampang,2019-10,65.54838709677419
444,Rouen,2020-01,54.8
445,Caen,2019-09,21.0
446,Guiyang,2019-10,60.29032258064516
447,Shenzhen,2020-01,113.4
448,Hefei,2019-09,122.0
449,Buenos Aires,2019-10,32.645161290322584
450,Kütahya,2019-09,43.0
451,Budapest,2019-10,60.225806451612904
452,Leicester,2019-10,34.61290322580645
453,Xinxiang,2019-10,122.19354838709677
454,Taiyuan,2020-01,174.2
455,Daejeon,2020-01,101.0
456,Mokpo,2019-09,93.0
457,Tampere,2019-10,13.96774193548387
458,Erzurum,2019-09,74.0
459,Las Vegas,2019-10,24.24137931034483
460,Chandigarh,2020-01,160.2
461,Kolkata,2019-09,63.0
462,Strasbourg,2019-09,30.0
463,Saint-Denis,2019-09,26.0
464,Tokyo,2019-10,34.0
465,Calgary,2019-09,15.0
466,Copenhagen,2019-09,29.0
467,Raleigh,2019-09,50.0
468,Detroit,2019-10,28.866666666666667
469,Salem,2019-09,11.0
470,Gandhinagar,2019-09,47.0
471,Nantes,2019-09,24.0
472,Lviv,2020-01,51.8
473,Novi Sad,2020-01,126.4
474,Fushun,2019-10,109.54838709677419
475,Osorno,2019-09,58.0
476,Chicago,2020-01,32.6
477,Oakland,2019-09,21.0
478,Haiphong,2019-10,14.666666666666666
479,Bloemfontein,2019-09,25.0
480,Toyama,2019-09,38.0
481,Sanandaj,2020-01,34.2
482,Xi’an,2019-10,102.12903225806451
483,Parma,2019-10,71.64516129032258
484,Prague,2020-01,60.6
485,Kobe,2020-01,42.4
486,Tallahassee,2019-10,30.387096774193548
487,Rouen,2019-09,34.0
488,Wellington,2020-01,46.0
489,Liverpool,2020-01,30.2
490,Nice,2020-01,56.4
491,Haarlem,2020-01,63.2
492,Manchester,2020-01,31.2
493,Changzhou,2019-09,109.0
494,Taiyuan,2019-09,93.0
495,Yeosu,2020-01,69.4
496,Pretoria,2019-09,66.0
497,Manhattan,2020-01,43.8
498,Tucson,2019-10,19.677419354838708
499,New Delhi,2020-01,287.2
500,Tashkent,2020-01,109.0
501,Plymouth,2020-01,34.8
502,Bologna,2019-09,21.0
503,Suwon,2019-10,58.193548387096776
504,Bydgoszcz,2019-10,67.62962962962963
505,Szeged,2020-01,81.2
506,Newcastle,2020-01,69.0
507,Dijon,2019-10,21.419354838709676
508,Pretoria,2020-01,44.2
509,Łódź,2020-01,101.2
510,Los Angeles,2020-01,62.8
511,Shantou,2020-01,72.2
512,Xi’an,2019-09,127.0
513,Miyazaki,2020-01,46.0
514,Hamilton,2020-01,22.0
515,Algiers,2019-09,115.0
516,Castelló de la Plana,2019-10,30.70967741935484
517,Tainan,2019-09,87.0
518,El Paso,2019-09,25.0
519,Seattle,2019-10,28.29032258064516
520,Toulon,2019-09,41.0
521,Dnipro,2020-01,52.0
522,Göteborg,2019-10,19.310344827586206
523,Pilsen,2019-10,48.38709677419355
524,Vereeniging,2019-09,59.0
525,Yokohama,2019-10,32.29032258064516
526,Tarnów,2019-10,69.87096774193549
527,Płock,2019-10,67.61290322580645
528,Edmonton,2020-01,14.8
529,Burgos,2019-09,16.0
530,Keelung,2020-01,29.6
531,Ankara,2020-01,59.0
532,Freiburg,2019-09,13.0
533,Madison,2019-09,39.0
534,Nashville,2019-10,27.225806451612904
535,Wuxi,2019-10,104.51612903225806
536,Guangzhou,2019-10,105.3225806451613
537,Gwangju,2019-09,95.0
538,Tallinn,2019-09,11.0
539,Chiba,2020-01,28.8
540,Toyama,2020-01,19.4
541,Nara-shi,2019-10,33.516129032258064
542,Québec,2020-01,35.6
543,Victoria,2019-09,13.0
544,Santa Cruz de Tenerife,2019-09,55.0
545,Manhattan,2019-10,22.451612903225808
546,Zenica,2020-01,201.6
547,Dhaka,2019-10,129.5
548,Hāpur,2020-01,183.6
549,Funchal,2019-10,15.733333333333333
550,Foshan,2019-09,142.0
551,Chiba,2019-09,42.0
552,Talca,2019-09,17.0
553,Baltimore,2019-10,27.0
554,Wollongong,2019-09,28.0
555,Kampala,2020-01,136.4
556,Fukuoka,2019-10,41.064516129032256
557,Matsuyama,2019-09,63.0
558,Hsinchu,2020-01,56.6
559,Los Ángeles,2019-09,34.0
560,Chillán,2020-01,46.4
561,Providence,2020-01,27.0
562,Bhopal,2019-09,51.0
563,Athens,2020-01,47.4
564,Monterrey,2019-09,9.0
565,Pohang,2019-09,80.0
566,Stavanger,2020-01,38.8
567,Middelburg,2020-01,17.0
568,Bloemfontein,2020-01,36.4
569,Warsaw,2019-09,24.0
570,Montréal,2020-01,27.2
571,Kathmandu,2019-10,79.3225806451613
572,Saint Paul,2020-01,32.2
573,Brussels,2020-01,51.2
574,Glasgow,2019-09,13.0
575,Cuernavaca,2019-10,27.166666666666668
576,Changwon,2019-10,44.12903225806452
577,Erzurum,2020-01,154.4
578,Puerto Montt,2019-10,62.29032258064516
579,Charlotte,2019-10,31.0
580,Clermont-Ferrand,2020-01,56.6
581,Funchal,2020-01,25.8
582,Kryvyi Rih,2019-09,26.0
583,Rotterdam,2019-10,33.83870967741935
584,Hohhot,2019-10,105.45161290322581
585,Chuncheon,2019-09,61.0
586,Worcester,2020-01,21.8
587,Tampere,2019-09,18.0
588,Macau,2019-09,144.0
589,Konya,2020-01,77.0
590,Chiang Mai,2020-01,93.2
591,Olomouc,2020-01,70.4
592,São José dos Campos,2019-09,38.0
593,Zanjān,2019-10,53.0
594,Paris,2019-09,28.0
595,Ternopil,2019-09,10.0
596,Zaporizhia,2019-10,82.29032258064517
597,Rotterdam,2020-01,57.8
598,Madrid,2019-10,39.70967741935484
599,Helsinki,2019-09,16.0
600,Boston,2020-01,26.2
601,El Paso,2019-10,22.580645161290324
602,Beijing,2019-10,98.58064516129032
603,Kumamoto,2019-10,47.225806451612904
604,Calama,2020-01,38.2
605,Tuzla,2019-09,63.0
606,Moscow,2020-01,28.4
607,Coventry,2019-10,24.225806451612904
608,Tepic,2019-10,23.161290322580644
609,Qingdao,2019-09,82.0
610,Nanjing,2019-09,112.0
611,Mokpo,2020-01,95.8
612,Kitchener,2020-01,22.8
613,Madrid,2019-09,40.0
614,Manama,2019-09,163.0
615,Boston,2019-10,25.64516129032258
616,El Paso,2020-01,23.2
617,Rennes,2019-10,26.322580645161292
618,Perpignan,2019-10,43.54838709677419
619,Ecatepec de Morelos,2019-10,47.0
620,Tepic,2020-01,25.4
621,Jakarta,2020-01,83.4
622,Tokyo,2020-01,22.8
623,Shiraz,2019-10,75.6
624,Puerto Montt,2019-09,91.0
625,San Jose,2019-09,21.0
626,Hyderabad,2019-10,99.16129032258064
627,Saint-Étienne,2019-10,26.0
628,Novosibirsk,2020-01,52.6
629,Ankara,2019-09,47.0
630,Kolkata,2019-10,142.41935483870967
631,Marseille,2020-01,63.8
632,Paris,2019-10,37.38709677419355
633,Amiens,2019-09,21.0
634,Bordeaux,2019-10,29.161290322580644
635,Antwerpen,2020-01,57.0
636,Lviv,2019-10,64.0
637,Manchester,2019-09,20.0
638,Mexico City,2019-10,50.41935483870968
639,Chengdu,2019-10,85.0
640,Jinan,2019-10,112.64516129032258
641,Karachi,2019-10,111.09677419354838
642,Berlin,2020-01,45.8
643,Honolulu,2019-09,13.0
644,Adelaide,2019-10,6.0
645,Marseille,2019-10,33.16129032258065
646,Amiens,2019-10,30.806451612903224
647,Nicosia,2020-01,48.4
648,Ho Chi Minh City,2019-10,87.51612903225806
649,Ashdod,2020-01,39.4
650,Nanchang,2019-09,104.0
651,Nagano,2019-10,26.870967741935484
652,Concepción,2019-09,30.0
653,Bangkok,2020-01,94.0
654,Columbus,2019-09,53.0
655,Queens,2020-01,41.6
656,Shenyang,2020-01,196.2
657,Shanghai,2020-01,99.2
658,Quito,2019-10,59.793103448275865
659,Ostrava,2019-09,21.0
660,Naha,2019-10,39.58064516129032
661,Chillán,2019-10,47.58064516129032
662,Moscow,2019-10,36.08
663,Kunming,2019-09,85.0
664,Xinxiang,2019-09,112.0
665,Milan,2019-09,42.0
666,Changwon,2020-01,81.8
667,Nagasaki,2019-10,39.935483870967744
668,Osaka,2019-09,46.0
669,Takamatsu,2019-09,70.0
670,Mississauga,2019-09,21.0
671,Ḩawallī,2020-01,105.8
672,Nur-Sultan,2020-01,31.2
673,İzmit,2019-10,72.25806451612904
674,Perth,2019-10,28.096774193548388
675,Lima,2019-09,102.0
676,Kunming,2019-10,59.38709677419355
677,Xuchang,2019-09,114.0
678,Turin,2019-09,50.0
679,Ulan Bator,2019-10,114.19354838709677
680,Turku,2019-09,9.0
681,Kecskemét,2019-09,28.0
682,Oakland,2020-01,37.6
683,Brooklyn,2020-01,44.4
684,Phoenix,2019-09,19.0
685,Lyon,2019-09,15.0
686,Jerusalem,2019-10,59.84615384615385
687,Vancouver,2019-10,20.70967741935484
688,Mumbai,2019-10,94.3225806451613
689,Melbourne,2020-01,47.6
690,Sofia,2019-09,73.0
691,Ashkelon,2019-09,56.0
692,San Luis Potosí,2020-01,254.0
693,Monterrey,2020-01,45.6
694,Changchun,2019-10,81.74193548387096
695,Chiba,2019-10,33.29032258064516
696,Las Palmas de Gran Canaria,2019-10,33.166666666666664
697,Karachi,2019-09,78.0
698,Sanandaj,2019-09,36.0
699,Staten Island,2019-10,21.35483870967742
700,Lima,2020-01,57.4
701,Amsterdam,2020-01,59.0
702,Dordrecht,2019-10,22.133333333333333
703,East London,2019-10,34.516129032258064
704,Saitama,2020-01,21.2
705,Taipei,2020-01,35.6
706,Oklahoma City,2019-10,30.612903225806452
707,Jacksonville,2019-09,35.0
708,Delhi,2019-09,76.0
709,Nashik,2020-01,146.6
710,Nashik,2019-09,44.0
711,Dordrecht,2019-09,9.0
712,Novi Sad,2019-09,37.0
713,Wakayama,2019-09,53.0
714,Zürich,2019-09,1.0
715,Taichung,2019-09,25.0
716,Jackson,2019-09,42.0
717,Tours,2019-10,29.838709677419356
718,Ivano-Frankivsk,2019-10,67.38709677419355
719,Košice,2019-10,63.354838709677416
720,Stockholm,2020-01,17.4
721,Jieyang,2019-09,95.0
722,Nanjing,2019-10,102.09677419354838
723,Daegu,2019-09,80.0
724,Niigata,2020-01,17.0
725,Pokhara,2019-10,67.76470588235294
726,Naha,2019-09,21.0
727,Toyama,2019-10,30.580645161290324
728,Turku,2019-10,10.903225806451612
729,Tours,2020-01,45.6
730,Nijmegen,2020-01,54.4
731,The Hague,2019-10,29.806451612903224
732,Hangzhou,2020-01,122.0
733,Yunfu,2019-10,99.45161290322581
734,Qinhuangdao,2019-09,154.0
735,Chuncheon,2019-10,47.0
736,Ottawa,2020-01,21.0
737,São José dos Campos,2020-01,22.8
738,Trabzon,2019-10,72.03225806451613
739,Calama,2019-09,27.0
740,Pécs,2019-09,28.0
741,Sacramento,2019-09,17.0
742,Caen,2019-10,25.06451612903226
743,Leicester,2019-09,26.0
744,San Juan,2020-01,24.8
745,Fuzhou,2020-01,79.6
746,Valencia,2020-01,76.8
747,Oulu,2019-09,26.0
748,Szeged,2019-09,44.0
749,Chicago,2019-10,28.322580645161292
750,Nagpur,2020-01,101.2
751,Tomsk,2020-01,50.8
752,Bratislava,2019-10,56.25806451612903
753,Guatemala City,2020-01,49.8
754,Shiyan,2019-09,107.0
755,Sapporo,2019-09,50.0
756,Ashgabat,2020-01,76.0
757,Washington D.C.,2019-10,21.741935483870968
758,Philadelphia,2019-10,24.032258064516128
759,Nicosia,2019-09,58.0
760,Colombo,2019-10,51.67741935483871
761,Yinchuan,2019-09,85.0
762,Toronto,2020-01,23.6
763,Ḩawallī,2019-09,156.0
764,San Salvador,2019-10,58.064516129032256
765,Tepic,2019-09,9.0
766,Lahore,2019-10,214.86206896551724
767,Santiago,2019-10,58.29032258064516
768,Fresno,2019-10,46.03225806451613
769,Philadelphia,2020-01,36.6
770,Chandigarh,2019-09,58.0
