,city,date,avgMedian
0,Saint-Denis,2019-08,15.790322580645165
1,Columbia,2019-07,26.183870967741935
2,Queens,2019-08,26.764516129032256
3,Breda,2019-10,11.333333333333334
4,Brussels,2019-09,16.47666666666667
5,Trondheim,2019-08,15.200000000000003
6,Kyiv,2019-07,20.348387096774193
7,Trieste,2019-10,15.866666666666669
8,Mecca,2019-08,30.925806451612903
9,Rayong,2019-08,28.609677419354842
10,Bangkok,2019-09,28.37666666666666
11,The Bronx,2019-08,23.95483870967742
12,São Paulo,2019-09,21.32333333333333
13,Dublin,2019-07,15.793548387096774
14,Islamabad,2019-07,19.187096774193545
15,Seoul,2019-08,26.50967741935483
16,Johannesburg,2019-07,11.793548387096775
17,Visakhapatnam,2019-08,29.16428571428571
18,Lisbon,2019-07,19.535483870967738
19,Sivas,2019-07,15.32258064516129
20,Dongguan,2019-09,28.53333333333334
21,Kota Bharu,2019-09,27.066666666666666
22,Mexico City,2019-09,17.37333333333334
23,Glasgow,2019-10,8.916666666666666
24,The Bronx,2019-10,17.416666666666668
25,Craiova,2019-08,24.800000000000004
26,Arad,2019-08,23.451612903225808
27,Daejeon,2019-10,20.483333333333334
28,Fukuoka,2019-09,25.17666666666667
29,Tianjin,2019-09,23.2
30,Harbin,2019-07,23.75161290322581
31,Hegang,2019-08,18.151612903225804
32,Wuxi,2019-08,28.400000000000002
33,Ningbo,2019-09,28.62
34,Dunedin,2019-09,9.146666666666667
35,Liège,2019-07,18.967741935483872
36,Gent,2019-07,19.332258064516132
37,Oaxaca,2019-09,22.466666666666665
38,Milwaukee,2019-09,18.80666666666667
39,Belgrade,2019-10,14.916666666666666
40,Donostia / San Sebastián,2019-09,19.08333333333333
41,Jeonju,2019-09,22.006666666666668
42,Yeosu,2019-08,26.645161290322573
43,Middelburg,2019-08,14.245161290322581
44,Nur-Sultan,2019-08,19.580645161290324
45,Nanning,2019-10,27.5
46,Zhengzhou,2019-10,19.666666666666668
47,Xinxiang,2019-08,27.032258064516125
48,Valparaíso,2019-10,11.75
49,Clermont-Ferrand,2019-07,22.39032258064516
50,Puebla,2019-07,17.293548387096774
51,Edinburgh,2019-10,8.666666666666666
52,Oakland,2019-10,15.266666666666666
53,Little Rock,2019-10,24.25
54,Halifax,2019-07,19.32903225806452
55,Ploieşti,2019-09,13.773333333333333
56,Oradea,2019-08,23.258064516129032
57,Niš,2019-08,22.983870967741943
58,Suwon,2019-09,21.996666666666666
59,Kobe,2019-10,24.133333333333336
60,Rybnik,2019-08,20.325806451612905
61,Salzburg,2019-10,10.033333333333333
62,Yinchuan,2019-07,23.419354838709676
63,Perpignan,2019-09,21.143333333333334
64,Antwerpen,2019-10,11.833333333333334
65,Douliu,2019-09,26.793333333333333
66,Kaohsiung,2019-09,28.186666666666667
67,Kamianske,2019-09,18.583333333333332
68,Arāk,2019-10,20.566666666666666
69,Preston,2019-08,17.051612903225802
70,The Bronx,2019-07,35.348387096774196
71,Winnipeg,2019-08,17.78387096774194
72,Andong,2019-08,24.683870967741935
73,Cape Town,2019-09,17.76
74,Port Elizabeth,2019-10,17.166666666666668
75,Chiba,2019-08,28.16451612903226
76,Nagano,2019-08,25.187096774193556
77,Ürümqi,2019-07,27.612903225806452
78,Nanning,2019-07,28.387096774193548
79,Changsha,2019-08,30.103225806451615
80,Rennes,2019-07,20.332258064516132
81,Charleroi,2019-09,14.053333333333331
82,Namur,2019-09,14.346666666666664
83,Ecatepec de Morelos,2019-08,18.138709677419353
84,Preston,2019-09,14.08666666666667
85,Jeddah,2019-08,33.6
86,Ha'il,2019-08,33.32258064516129
87,Montréal,2019-07,24.777419354838706
88,Tuzla,2019-10,12.083333333333334
89,Gifu-shi,2019-10,22.3
90,Amsterdam,2019-07,19.21612903225806
91,Wiesbaden,2019-08,20.819354838709675
92,Turin,2019-08,24.23870967741936
93,Dammam,2019-07,35.693548387096776
94,Madison,2019-08,21.26129032258065
95,Fort Worth,2019-07,28.8
96,Seongnam-si,2019-09,20.170000000000005
97,Jeju City,2019-09,23.773333333333333
98,Hiroshima,2019-10,24.733333333333334
99,Naha,2019-08,29.12258064516129
100,Wollongong,2019-08,12.693548387096776
101,Samsun,2019-09,19.333333333333332
102,Sivas,2019-09,12.416666666666666
103,Klang,2019-10,25.416666666666668
104,Pachuca de Soto,2019-08,17.741935483870964
105,Indianapolis,2019-08,22.809677419354845
106,Providence,2019-08,22.31290322580646
107,Ashgabat,2019-10,18.833333333333332
108,Constanţa,2019-08,22.983870967741936
109,Oviedo,2019-08,19.448387096774194
110,Pretoria,2019-08,16.69677419354839
111,Nashik,2019-10,23.133333333333336
112,Xiamen,2019-07,29.451612903225808
113,Santiago,2019-07,7.17741935483871
114,Nijmegen,2019-10,10.950000000000001
115,Poznań,2019-09,14.646666666666665
116,Münster,2019-10,10.516666666666667
117,Oradea,2019-09,16.866666666666667
118,Galaţi,2019-08,23.9
119,Braşov,2019-10,10.483333333333333
120,Mokpo,2019-10,20.633333333333336
121,Lhasa,2019-10,12.950000000000001
122,Guangzhou,2019-09,28.54333333333334
123,Santiago,2019-08,10.580645161290322
124,Besançon,2019-10,10.6
125,Nancy,2019-10,12.133333333333333
126,Yazd,2019-08,31.51935483870968
127,Birmingham,2019-09,14.036666666666665
128,Jackson,2019-07,26.338709677419356
129,Fresno,2019-07,28.26774193548387
130,Providence,2019-09,18.423333333333336
131,Kampala,2019-08,21.714285714285715
132,Pohang,2019-08,26.751612903225805
