,city,mean,S_diff,num_bootstraps,CI
357,Los Ángeles,51.80471649920343,168.02724420092332,99,99.0
358,Chiba,36.56258128689996,44.60938792390417,94,94.0
359,Rennes,29.979980605230885,46.74796497532871,67,67.0
360,Ankara,55.24035404696789,78.09608774442859,77,77.0
361,Metz,34.9619378597019,76.83133265220589,89,89.0
362,Hāpur,137.99023406145207,412.6400712839254,96,96.0
363,Las Vegas,24.026845988488095,54.958669928668584,89,89.0
364,Yokohama,35.99898407078955,53.02808024806428,95,95.0
365,Amiens,37.38491323608914,67.62799739695657,94,94.0
366,Khorramabad,64.2750506245625,441.92348191957717,99,99.0
367,Taoyuan City,51.81946506327068,85.29043244868471,75,75.0
368,Bursa,66.50487472966617,262.10996557926484,98,98.0
369,Quito,51.99357918630931,58.78964841887803,97,97.0
370,Uppsala,20.93535884227625,65.61745612408848,99,99.0
371,Dubai,114.37698024451826,228.74251260282026,99,99.0
372,Wuxi,96.1554363245826,124.22205032793185,80,80.0
373,Richmond,27.120934480849584,24.366125558400643,67,67.0
374,Osaka,41.47389332333715,53.69748458808527,96,96.0
375,Pristina,66.24571284604654,151.1479747542039,76,76.0
376,Tours,36.775491609181834,66.64973089418329,95,95.0
377,Mysore,55.09705970145853,97.04379436138964,96,96.0
378,Baguio,71.60490196078432,67.96470588235294,76,76.0
379,Utsunomiya,39.47514304151539,51.186324472246454,81,81.0
380,Stockholm,22.65936243261744,62.83186713870113,99,99.0
381,Turin,64.3352900930487,163.29713305789505,45,45.0
382,Dammam,110.75431055472552,138.67746831278686,99,99.0
383,Hong Kong,63.12159797855711,153.7983691179046,80,80.0
384,Springfield,31.096475749924867,21.169420268153676,31,31.0
385,Cardiff,31.241194509312155,96.0842243768667,98,98.0
386,Santa Cruz de Tenerife,33.75041285584806,76.72726731936133,92,92.0
387,Lviv,42.192707886341154,91.25615372177347,97,97.0
388,Wiesbaden,34.06024385560676,64.20453149001536,54,54.0
389,Brisbane,24.157775080098492,41.53701352642538,99,99.0
390,Naples,58.41095104376529,119.226101262475,85,85.0
391,Mashhad,67.05852195017935,268.4758628838718,99,99.0
